id,name,country,league,url,team_id,formation,overall,attack,midfield,defence,transfer_budget,club_worth,speed,dribbling,passing,positioning,crossing,passing_2,shooting,positioning_2,aggression,pressure,team_width,defender_line,domestic_prestige,international_prestige,players,starting_xi_avg_age,whole_team_avg_age,year
240,Atlético Madrid,Spain,La Liga,https://sofifa.com/team/240/atletico-madrid/190075/,240,4-4-2 Flat,84,85,83,84,€68.6M,€1.2B,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,9,9,33,25.73,23.39,2019
5,Chelsea,England,Premier League,https://sofifa.com/team/5/chelsea/190075/,5,4-3-3 Flat,83,85,83,82,€95M,€2.5B,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,High,Normal,Cover,9,9,33,26.64,24.12,2019
9,Liverpool,England,Premier League,https://sofifa.com/team/9/liverpool/190075/,9,4-3-3 False 9,83,86,82,82,€90M,€2.4B,Balanced,Lots,Mixed,Organised,Normal,Normal,Normal,Free form,Double,Medium,Wide,Cover,9,8,33,25.18,23.09,2019
18,Tottenham Hotspur,England,Premier League,https://sofifa.com/team/18/tottenham-hotspur/190075/,18,4-3-1-2,83,86,82,83,€85M,€2.4B,Balanced,Normal,Mixed,Organised,Normal,Safe,Little,Free form,Double,Medium,Narrow,Cover,9,8,33,26.55,23.91,2019
1,Arsenal,England,Premier League,https://sofifa.com/team/1/arsenal/190075/,1,4-2-3-1 Wide,82,82,83,80,€92.5M,€2.4B,Balanced,Normal,Short,Organised,Normal,Safe,Normal,Free form,Press,High,Narrow,Cover,8,8,33,26.73,24.09,2019
11,Manchester United,England,Premier League,https://sofifa.com/team/11/manchester-united/190075/,11,4-3-1-2,82,83,83,80,€175M,€3.5B,Balanced,Lots,Mixed,Organised,Normal,Risky,Normal,Free form,Double,High,Normal,Cover,10,10,33,25.82,24.03,2019
44,Inter,Italy,Serie A,https://sofifa.com/team/44/inter/190075/,44,4-2-3-1 Wide,82,83,82,81,€39M,€499M,Balanced,Normal,Mixed,Free form,Lots,Normal,Normal,Organised,Press,High,Wide,Cover,9,7,25,26.73,26.8,2019
48,Napoli,Italy,Serie A,https://sofifa.com/team/48/napoli/190075/,48,4-4-2 Flat,82,84,83,81,€40M,€423M,Balanced,Lots,Mixed,Organised,Lots,Risky,Lots,Organised,Press,High,Normal,Offside trap,9,7,24,25.64,25.58,2019
22,Borussia Dortmund,Germany,Bundesliga,https://sofifa.com/team/22/borussia-dortmund/190075/,22,4-2-3-1 Wide,81,82,82,79,€60M,€991.9M,Balanced,Normal,Mixed,Organised,Normal,Safe,Normal,Free form,Press,High,Narrow,Cover,8,7,31,25.0,22.52,2019
32,Bayer 04 Leverkusen,Germany,Bundesliga,https://sofifa.com/team/32/bayer-04-leverkusen/190075/,32,4-3-3 Holding,80,81,81,78,€39M,€420.8M,Balanced,Normal,Mixed,Free form,Normal,Normal,Normal,Free form,Double,Medium,Normal,Offside trap,7,6,25,24.73,24.56,2019
46,Lazio,Italy,Serie A,https://sofifa.com/team/46/lazio/190075/,46,3-5-1-1,80,81,80,80,€17.5M,€214M,Balanced,Lots,Mixed,Organised,Lots,Normal,Little,Free form,Press,Medium,Narrow,Cover,7,6,27,27.45,26.3,2019
47,AC Milan,Italy,Serie A,https://sofifa.com/team/47/ac-milan/190075/,47,4-3-3 Flat,80,80,80,80,€52M,€740M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,High,Normal,Cover,7,7,28,22.73,25.25,2019
52,Roma,Italy,Serie A,https://sofifa.com/team/52/roma/190075/,52,4-2-3-1 Wide,80,81,79,81,€40M,€512M,Balanced,Lots,Mixed,Organised,Lots,Normal,Normal,Free form,Press,High,Normal,Cover,9,8,26,27.55,25.35,2019
449,Real Betis Balompié,Spain,La Liga,https://sofifa.com/team/449/real-betis-balompie/190075/,449,3-1-4-2,80,79,80,80,€16.1M,€175M,Balanced,Little,Mixed,Organised,Lots,Normal,Normal,Organised,Double,Medium,Wide,Cover,5,2,32,26.45,23.94,2019
461,Valencia CF,Spain,La Liga,https://sofifa.com/team/461/valencia-cf/190075/,461,4-4-2 Flat,80,79,81,79,€66.3M,€613M,Fast,Normal,Long,Organised,Normal,Risky,Lots,Organised,Press,High,Normal,Cover,8,6,33,25.55,23.27,2019
481,Sevilla FC,Spain,La Liga,https://sofifa.com/team/481/sevilla-fc/190075/,481,4-4-1-1 Midfield,80,81,80,79,€34.5M,€960M,Balanced,Normal,Mixed,Organised,Lots,Safe,Normal,Organised,Double,Medium,Normal,Cover,7,7,33,28.36,24.42,2019
7,Everton,England,Premier League,https://sofifa.com/team/7/everton/190075/,7,4-2-3-1 Wide,79,77,80,79,€75M,€1.1B,Balanced,Little,Mixed,Organised,Lots,Safe,Normal,Organised,Press,Medium,Narrow,Cover,7,6,33,24.73,23.61,2019
23,Borussia Mönchengladbach,Germany,Bundesliga,https://sofifa.com/team/23/borussia-monchengladbach/190075/,23,4-3-3 Holding,79,81,78,78,€25M,€326.8M,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Free form,Press,High,Normal,Cover,6,5,29,25.91,24.38,2019
112172,RB Leipzig,Germany,Bundesliga,https://sofifa.com/team/112172/rb-leipzig/190075/,112172,4-2-2-2,79,80,80,78,€50M,€401.2M,Balanced,Lots,Mixed,Organised,Normal,Normal,Lots,Free form,Double,Medium,Normal,Cover,8,6,32,24.45,21.69,2019
66,Olympique Lyonnais,France,Ligue 1,https://sofifa.com/team/66/olympique-lyonnais/190075/,66,4-3-3 Attack,79,78,81,78,€36.4M,€240M,Balanced,Lots,Mixed,Organised,Normal,Risky,Normal,Organised,Double,High,Normal,Cover,8,6,31,23.45,22.52,2019
69,AS Monaco,France,Ligue 1,https://sofifa.com/team/69/as-monaco/190075/,69,4-3-3 Attack,79,82,78,77,€50M,€500M,Balanced,Normal,Mixed,Free form,Normal,Normal,Normal,Organised,Press,High,Normal,Cover,9,6,33,26.73,24.15,2019
448,Athletic Club,Spain,La Liga,https://sofifa.com/team/448/athletic-club/190075/,448,4-3-3 Attack,79,80,80,78,€18.5M,€250M,Fast,Normal,Long,Organised,Lots,Risky,Normal,Free form,Press,Medium,Normal,Cover,6,6,33,26.73,24.85,2019
483,Villarreal CF,Spain,La Liga,https://sofifa.com/team/483/villarreal-cf/190075/,483,4-3-3 Attack,79,78,79,78,€32.9M,€370M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,High,Wide,Cover,8,7,33,27.09,25.24,2019
19,West Ham United,England,Premier League,https://sofifa.com/team/19/west-ham-united/190075/,19,4-1-4-1,78,78,78,77,€74M,€1.1B,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,6,5,33,28.09,25.55,2019
1824,Eintracht Frankfurt,Germany,Bundesliga,https://sofifa.com/team/1824/eintracht-frankfurt/190075/,1824,3-5-2,78,80,78,77,€14.5M,€199.8M,Balanced,Normal,Mixed,Organised,Lots,Normal,Normal,Organised,Double,Medium,Normal,Cover,5,4,33,26.82,24.15,2019
34,FC Schalke 04,Germany,Bundesliga,https://sofifa.com/team/34/fc-schalke-04/190075/,34,5-3-2,78,76,77,78,€42M,€691.1M,Fast,Normal,Long,Organised,Lots,Risky,Lots,Organised,Press,High,Normal,Cover,8,6,32,24.91,23.53,2019
10029,TSG 1899 Hoffenheim,Germany,Bundesliga,https://sofifa.com/team/10029/tsg-1899-hoffenheim/190075/,10029,5-3-2,78,77,79,79,€28M,€328.1M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Free form,Press,Medium,Normal,Cover,6,5,28,25.55,23.39,2019
95,Leicester City,England,Premier League,https://sofifa.com/team/95/leicester-city/190075/,95,4-3-3 Holding,78,78,76,79,€55M,€979M,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,5,5,33,24.82,24.21,2019
175,VfL Wolfsburg,Germany,Bundesliga,https://sofifa.com/team/175/vfl-wolfsburg/190075/,175,4-3-3 Holding,78,77,78,77,€40M,€303.1M,Balanced,Normal,Mixed,Organised,Lots,Normal,Normal,Organised,Press,Medium,Normal,Cover,5,4,31,25.27,23.58,2019
457,Real Sociedad,Spain,La Liga,https://sofifa.com/team/457/real-sociedad/190075/,457,4-3-3 Holding,78,79,77,76,€15.8M,€150M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,5,3,33,24.64,23.12,2019
219,Olympique de Marseille,France,Ligue 1,https://sofifa.com/team/219/olympique-de-marseille/190075/,219,4-4-2 Flat,78,79,80,76,€21.2M,€180M,Balanced,Lots,Mixed,Free form,Normal,Normal,Normal,Organised,Contain,Medium,Normal,Cover,7,5,29,25.64,25.14,2019
1795,Watford,England,Premier League,https://sofifa.com/team/1795/watford/190075/,1795,4-4-2 Holding,77,78,78,77,€48M,€640M,Balanced,Normal,Mixed,Organised,Normal,Normal,Little,Organised,Press,Medium,Narrow,Offside trap,4,3,31,28.27,25.32,2019
1796,Burnley,England,Premier League,https://sofifa.com/team/1796/burnley/190075/,1796,4-4-2 Flat,77,77,75,77,€45M,€575M,Fast,Little,Long,Organised,Lots,Risky,Lots,Organised,Press,Medium,Normal,Cover,4,3,33,26.64,24.88,2019
1799,Crystal Palace,England,Premier League,https://sofifa.com/team/1799/crystal-palace/190075/,1799,4-4-2 Flat,77,79,77,76,€50M,€650M,Balanced,Lots,Mixed,Organised,Normal,Normal,Lots,Organised,Press,High,Normal,Cover,4,4,33,26.73,25.18,2019
38,SV Werder Bremen,Germany,Bundesliga,https://sofifa.com/team/38/sv-werder-bremen/190075/,38,4-1-2-1-2 Narrow,77,75,78,76,€12M,€154.6M,Balanced,Normal,Mixed,Free form,Lots,Safe,Normal,Organised,Press,Medium,Wide,Cover,5,4,30,26.36,24.47,2019
39,Atalanta,Italy,Serie A,https://sofifa.com/team/39/atalanta/190075/,39,3-4-1-2,77,82,77,75,€8M,€92M,Balanced,Normal,Mixed,Free form,Little,Safe,Little,Free form,Double,Medium,Normal,Cover,6,3,24,27.0,24.25,2019
54,Torino,Italy,Serie A,https://sofifa.com/team/54/torino/190075/,54,3-1-4-2,77,81,76,78,€12M,€117M,Fast,Normal,Long,Organised,Normal,Risky,Lots,Free form,Contain,Deep,Narrow,Cover,6,4,22,26.55,25.14,2019
1860,Getafe CF,Spain,La Liga,https://sofifa.com/team/1860/getafe-cf/190075/,1860,4-4-2 Flat,77,79,75,78,€5.4M,€35.4M,Fast,Normal,Long,Organised,Normal,Normal,Lots,Organised,Contain,Deep,Narrow,Cover,5,2,28,26.36,25.68,2019
110,Wolverhampton Wanderers,England,Premier League,https://sofifa.com/team/110/wolverhampton-wanderers/190075/,110,5-3-2,77,75,80,76,€60M,€425M,Balanced,Lots,Mixed,Organised,Normal,Risky,Little,Free form,Press,High,Normal,Cover,3,1,33,25.73,22.27,2019
1943,AFC Bournemouth,England,Premier League,https://sofifa.com/team/1943/afc-bournemouth/190075/,1943,4-4-1-1 Attack,77,79,76,77,€47M,€540M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,3,3,33,26.27,24.0,2019
166,Hertha BSC,Germany,Bundesliga,https://sofifa.com/team/166/hertha-bsc/190075/,166,4-2-3-1 Wide,77,77,76,77,€12M,€153M,Balanced,Lots,Mixed,Organised,Normal,Normal,Lots,Organised,Press,Medium,Normal,Cover,6,4,32,26.82,23.69,2019
450,RC Celta,Spain,La Liga,https://sofifa.com/team/450/rc-celta/190075/,450,4-4-2 Holding,77,80,77,75,€11.8M,€110M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,5,4,33,25.45,23.45,2019
452,RCD Espanyol,Spain,La Liga,https://sofifa.com/team/452/rcd-espanyol/190075/,452,4-1-2-1-2 Narrow,77,77,77,75,€10.4M,€75M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Free form,Press,High,Normal,Cover,5,2,33,26.0,25.03,2019
467,SD Eibar,Spain,La Liga,https://sofifa.com/team/467/sd-eibar/190075/,467,4-4-1-1 Attack,77,79,77,76,€5.4M,€29M,Fast,Lots,Long,Organised,Lots,Normal,Normal,Organised,Double,Medium,Normal,Offside trap,4,1,29,27.36,26.1,2019
110062,Girona FC,Spain,La Liga,https://sofifa.com/team/110062/girona-fc/190075/,110062,4-3-2-1,77,79,76,76,€3.9M,€9.8M,Balanced,Normal,Mixed,Organised,Normal,Normal,Little,Organised,Press,Medium,Narrow,Cover,4,1,33,25.91,24.27,2019
13,Newcastle United,England,Premier League,https://sofifa.com/team/13/newcastle-united/190075/,13,5-2-3,76,75,77,76,€40M,€983M,Balanced,Little,Mixed,Organised,Little,Normal,Little,Organised,Press,Medium,Narrow,Cover,5,3,33,25.82,24.27,2019
1808,Brighton & Hove Albion,England,Premier League,https://sofifa.com/team/1808/brighton-hove-albion/190075/,1808,4-3-3 Holding,76,76,77,76,€36.5M,€440M,Balanced,Normal,Mixed,Organised,Normal,Safe,Normal,Organised,Press,High,Normal,Cover,2,1,33,26.73,24.67,2019
17,Southampton,England,Premier League,https://sofifa.com/team/17/southampton/190075/,17,5-2-3,76,75,77,74,€50M,€981.5M,Fast,Normal,Long,Organised,Normal,Risky,Lots,Organised,Press,High,Wide,Cover,5,4,33,24.36,23.03,2019
1819,AS Saint-Étienne,France,Ligue 1,https://sofifa.com/team/1819/as-saint-etienne/190075/,1819,5-2-1-2,76,76,77,75,€9.7M,€68M,Fast,Lots,Long,Organised,Normal,Risky,Lots,Organised,Press,Medium,Normal,Cover,6,3,32,26.64,23.78,2019
36,VfB Stuttgart,Germany,Bundesliga,https://sofifa.com/team/36/vfb-stuttgart/190075/,36,5-3-2,76,75,76,75,€20M,€273.1M,Fast,Normal,Long,Organised,Normal,Risky,Lots,Organised,Press,High,Normal,Cover,6,4,28,26.09,24.71,2019
110374,Fiorentina,Italy,Serie A,https://sofifa.com/team/110374/fiorentina/190075/,110374,4-3-3 Holding,76,78,76,75,€19.5M,€202M,Balanced,Little,Mixed,Organised,Little,Safe,Normal,Free form,Press,Medium,Narrow,Cover,7,6,21,23.18,23.48,2019
1837,Sampdoria,Italy,Serie A,https://sofifa.com/team/1837/sampdoria/190075/,1837,4-3-1-2,76,80,77,75,€14M,€157M,Balanced,Normal,Mixed,Organised,Little,Safe,Little,Organised,Press,High,Normal,Offside trap,5,3,24,25.36,25.5,2019
1853,Levante UD,Spain,La Liga,https://sofifa.com/team/1853/levante-ud/190075/,1853,4-3-3 Holding,76,77,76,75,€8.2M,€39M,Fast,Lots,Long,Organised,Normal,Risky,Lots,Organised,Press,Medium,Wide,Cover,3,1,33,25.45,24.36,2019
65,Lille OSC,France,Ligue 1,https://sofifa.com/team/65/lille-osc/190075/,65,4-2-3-1 Wide,76,75,76,75,€10.4M,€75M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Free form,Press,High,Normal,Cover,6,4,27,24.18,22.67,2019
463,Deportivo Alavés,Spain,La Liga,https://sofifa.com/team/463/deportivo-alaves/190075/,463,4-4-2 Flat,76,76,77,76,€4.4M,€13M,Fast,Normal,Long,Organised,Lots,Normal,Lots,Organised,Contain,Deep,Narrow,Cover,3,1,27,26.82,24.37,2019
100888,CD Leganés,Spain,La Liga,https://sofifa.com/team/100888/cd-leganes/190075/,100888,5-3-2,75,74,75,74,€4.2M,€10.8M,Fast,Normal,Long,Organised,Lots,Risky,Lots,Organised,Contain,Deep,Narrow,Cover,4,1,31,26.18,24.9,2019
1842,Cagliari,Italy,Serie A,https://sofifa.com/team/1842/cagliari/190075/,1842,4-3-1-2,75,76,74,73,€6M,€62M,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,4,1,28,26.45,26.39,2019
55,Udinese,Italy,Serie A,https://sofifa.com/team/55/udinese/190075/,55,3-1-4-2,75,76,75,74,€7M,€102M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,5,3,28,25.18,24.68,2019
70,Montpellier HSC,France,Ligue 1,https://sofifa.com/team/70/montpellier-hsc/190075/,70,5-2-1-2,75,75,74,75,€6.8M,€43M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,5,3,30,27.82,24.57,2019
71,FC Nantes,France,Ligue 1,https://sofifa.com/team/71/fc-nantes/190075/,71,4-3-3 Holding,75,73,75,74,€7M,€45M,Fast,Normal,Long,Organised,Lots,Normal,Lots,Organised,Contain,Medium,Normal,Cover,5,2,32,26.0,23.59,2019
72,OGC Nice,France,Ligue 1,https://sofifa.com/team/72/ogc-nice/190075/,72,4-3-3 Holding,75,74,75,74,€8.6M,€50M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Double,High,Normal,Cover,6,3,33,24.27,21.97,2019
74,Stade Rennais FC,France,Ligue 1,https://sofifa.com/team/74/stade-rennais-fc/190075/,74,4-4-1-1 Attack,75,77,75,75,€8.6M,€50M,Balanced,Lots,Mixed,Organised,Little,Normal,Little,Free form,Press,Medium,Narrow,Cover,5,3,30,25.91,23.53,2019
111974,Sassuolo,Italy,Serie A,https://sofifa.com/team/111974/sassuolo/190075/,111974,4-3-3 Holding,75,75,74,73,€13M,€94M,Balanced,Normal,Mixed,Free form,Normal,Normal,Normal,Organised,Double,High,Normal,Cover,6,4,26,24.64,24.12,2019
144,Fulham FC,England,Premier League,https://sofifa.com/team/144/fulham-fc/190075/,144,4-2-3-1 Wide,75,78,76,73,€45M,€410M,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,2,2,33,25.0,23.85,2019
189,Bologna,Italy,Serie A,https://sofifa.com/team/189/bologna/190075/,189,4-2-3-1 Narrow,75,76,76,73,€12.7M,€85M,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Press,High,Normal,Cover,4,2,29,26.91,25.07,2019
25,SC Freiburg,Germany,Bundesliga,https://sofifa.com/team/25/sc-freiburg/190075/,25,4-4-2 Holding,74,75,73,74,€10.5M,€125.3M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Free form,Press,Medium,Normal,Cover,1,2,30,25.73,23.9,2019
100409,FC Augsburg,Germany,Bundesliga,https://sofifa.com/team/100409/fc-augsburg/190075/,100409,4-2-3-1 Wide,74,74,74,76,€9.5M,€119.3M,Balanced,Normal,Mixed,Organised,Lots,Risky,Lots,Organised,Press,Medium,Wide,Cover,3,3,33,25.91,24.06,2019
59,FC Girondins de Bordeaux,France,Ligue 1,https://sofifa.com/team/59/fc-girondins-de-bordeaux/190075/,59,3-4-2-1,74,75,74,73,€11.1M,€70M,Balanced,Normal,Mixed,Organised,Normal,Safe,Normal,Organised,Press,Medium,Normal,Cover,6,3,31,24.91,22.26,2019
76,RC Strasbourg Alsace,France,Ligue 1,https://sofifa.com/team/76/rc-strasbourg-alsace/190075/,76,5-3-2,74,74,74,75,€5.4M,€30M,Balanced,Normal,Mixed,Organised,Normal,Safe,Normal,Organised,Press,High,Narrow,Cover,1,1,29,26.18,24.79,2019
379,Stade de Reims,France,Ligue 1,https://sofifa.com/team/379/stade-de-reims/190075/,379,4-2-3-1 Wide,74,73,73,73,€5.2M,€25M,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,1,1,29,26.18,24.03,2019
1939,Huddersfield Town,England,Premier League,https://sofifa.com/team/1939/huddersfield-town/190075/,1939,4-2-3-1 Wide,74,72,73,75,€37.5M,€400M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,High,Normal,Cover,2,1,33,24.82,23.73,2019
112791,SPAL,Italy,Serie A,https://sofifa.com/team/112791/spal/190075/,112791,3-1-4-2,74,75,74,73,€4.5M,€25M,Balanced,Normal,Mixed,Free form,Lots,Safe,Normal,Organised,Double,Medium,Normal,Cover,1,1,25,27.91,26.72,2019
169,1. FSV Mainz 05,Germany,Bundesliga,https://sofifa.com/team/169/1-fsv-mainz-05/190075/,169,4-1-2-1-2 Narrow,74,74,76,74,€9.2M,€128M,Fast,Normal,Long,Organised,Normal,Risky,Lots,Organised,Press,High,Normal,Cover,4,3,30,23.36,23.13,2019
462,Real Valladolid CF,Spain,La Liga,https://sofifa.com/team/462/real-valladolid-cf/190075/,462,4-4-2 Flat,74,76,73,72,€3.1M,€8.9M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,High,Normal,Cover,2,1,33,26.73,24.06,2019
110556,Genoa,Italy,Serie A,https://sofifa.com/team/110556/genoa/190075/,110556,3-1-4-2,74,75,75,73,€8.6M,€101M,Balanced,Normal,Mixed,Organised,Lots,Normal,Lots,Organised,Press,Medium,Wide,Cover,4,2,28,26.36,24.61,2019
480,Rayo Vallecano,Spain,La Liga,https://sofifa.com/team/480/rayo-vallecano/190075/,480,4-2-3-1 Wide,74,78,75,73,€3.3M,€10M,Balanced,Normal,Mixed,Free form,Little,Safe,Little,Free form,Double,Medium,Normal,Cover,2,1,33,27.18,24.79,2019
485,Hannover 96,Germany,Bundesliga,https://sofifa.com/team/485/hannover-96/190075/,485,3-4-1-2,74,73,74,74,€10M,€158.1M,Fast,Little,Long,Organised,Little,Normal,Normal,Organised,Press,High,Normal,Cover,5,3,33,26.27,24.48,2019
1530,Angers SCO,France,Ligue 1,https://sofifa.com/team/1530/angers-sco/190075/,1530,4-1-4-1,74,72,74,74,€4.7M,€28M,Fast,Normal,Long,Organised,Lots,Normal,Lots,Organised,Contain,Medium,Normal,Cover,3,1,29,27.36,25.21,2019
1809,Toulouse FC,France,Ligue 1,https://sofifa.com/team/1809/toulouse-fc/190075/,1809,4-3-3 Holding,73,75,71,73,€7.2M,€34M,Balanced,Normal,Mixed,Free form,Normal,Normal,Normal,Organised,Press,High,Normal,Cover,3,1,26,24.91,23.65,2019
1816,Amiens SC,France,Ligue 1,https://sofifa.com/team/1816/amiens-sc/190075/,1816,4-4-2 Flat,73,73,73,73,€3.9M,€25M,Balanced,Lots,Mixed,Organised,Normal,Normal,Little,Organised,Press,High,Normal,Cover,1,1,28,25.09,24.07,2019
110636,Fortuna Düsseldorf,Germany,Bundesliga,https://sofifa.com/team/110636/fortuna-dusseldorf/190075/,110636,4-1-4-1,73,74,73,72,€7.5M,€40.3M,Balanced,Normal,Mixed,Organised,Normal,Risky,Normal,Organised,Contain,Deep,Narrow,Cover,1,1,30,25.64,25.33,2019
50,Parma,Italy,Serie A,https://sofifa.com/team/50/parma/190075/,50,4-3-3 Holding,73,74,73,71,€4M,€26M,Balanced,Lots,Mixed,Organised,Normal,Normal,Lots,Organised,Contain,Deep,Narrow,Offside trap,4,2,26,28.36,26.58,2019
62,En Avant Guingamp,France,Ligue 1,https://sofifa.com/team/62/en-avant-guingamp/190075/,62,4-4-1-1 Midfield,73,73,74,73,€5.2M,€26M,Fast,Normal,Long,Organised,Lots,Risky,Normal,Organised,Press,Medium,Normal,Cover,4,2,29,25.64,24.31,2019
1961,Cardiff City,England,Premier League,https://sofifa.com/team/1961/cardiff-city/190075/,1961,4-2-3-1 Wide,73,73,73,72,€35M,€365M,Balanced,Normal,Mixed,Organised,Normal,Risky,Normal,Organised,Press,High,Normal,Cover,1,1,33,27.82,25.97,2019
192,AC ChievoVerona,Italy,Serie A,https://sofifa.com/team/192/ac-chievoverona/190075/,192,4-3-1-2,73,73,74,72,€4.6M,€67M,Fast,Normal,Long,Free form,Lots,Risky,Normal,Organised,Press,High,Normal,Cover,3,2,30,28.09,25.57,2019
224,Nîmes Olympique,France,Ligue 1,https://sofifa.com/team/224/nimes-olympique/190075/,224,4-3-3 Holding,73,73,75,72,€4.1M,€20M,Balanced,Normal,Mixed,Organised,Lots,Normal,Normal,Organised,Double,Medium,Normal,Cover,1,1,27,23.0,24.26,2019
111657,Frosinone,Italy,Serie A,https://sofifa.com/team/111657/frosinone/190075/,111657,3-1-4-2,72,73,70,72,€7M,€45M,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,High,Narrow,Cover,2,1,27,25.82,25.93,2019
171,1. FC Nürnberg,Germany,Bundesliga,https://sofifa.com/team/171/1-fc-nurnberg/190075/,171,4-3-3 Holding,72,73,72,72,€5.4M,€66.1M,Fast,Normal,Long,Organised,Lots,Risky,Lots,Free form,Double,Medium,Normal,Cover,2,1,30,24.18,24.03,2019
210,Stade Malherbe Caen,France,Ligue 1,https://sofifa.com/team/210/stade-malherbe-caen/190075/,210,4-4-1-1 Attack,72,70,72,73,€5.7M,€32M,Fast,Little,Long,Organised,Lots,Risky,Lots,Organised,Contain,Deep,Normal,Cover,3,1,31,24.82,24.19,2019
1746,Empoli,Italy,Serie A,https://sofifa.com/team/1746/empoli/190075/,1746,3-1-4-2,72,74,72,72,€5M,€37M,Balanced,Little,Mixed,Organised,Lots,Normal,Normal,Organised,Press,High,Normal,Cover,3,1,29,25.0,25.21,2019
110569,Dijon FCO,France,Ligue 1,https://sofifa.com/team/110569/dijon-fco/190075/,110569,4-3-3 Holding,72,73,72,71,€4.1M,€32M,Fast,Normal,Long,Organised,Normal,Normal,Lots,Organised,Contain,Medium,Normal,Cover,2,1,26,27.82,25.19,2019
110839,SD Huesca,Spain,La Liga,https://sofifa.com/team/110839/sd-huesca/190075/,110839,4-2-3-1 Wide,72,74,73,72,€2.1M,€4.5M,Fast,Normal,Long,Organised,Normal,Normal,Normal,Organised,Contain,Deep,Normal,Cover,2,1,30,26.73,25.63,2019
241,FC Barcelona,Spain,La Liga,https://sofifa.com/team/241/fc-barcelona/200061/,241,4-3-3 Holding,86,88,85,85,€187.9M,€3.5B,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,10,10,33,27.82,24.55,2020
243,Real Madrid,Spain,La Liga,https://sofifa.com/team/243/real-madrid/200061/,243,4-3-3 False 9,86,85,87,85,€188.5M,€3.5B,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,10,10,33,28.27,24.48,2020
9,Liverpool,England,Premier League,https://sofifa.com/team/9/liverpool/200061/,9,4-3-3 False 9,85,87,83,85,€103M,€2.1B,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,9,10,33,25.73,24.39,2020
10,Manchester City,England,Premier League,https://sofifa.com/team/10/manchester-city/200061/,10,4-3-3 Holding,85,87,86,83,€176M,€2.7B,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,10,9,33,27.45,24.3,2020
45,Juventus,Italy,Serie A,https://sofifa.com/team/45/juventus/200061/,45,4-3-1-2,85,89,84,85,€90M,€1.6B,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,10,10,23,29.27,28.3,2020
73,Paris Saint-Germain,France,Ligue 1,https://sofifa.com/team/73/paris-saint-germain/200061/,73,4-2-4,85,88,84,83,€184.4M,€1.6B,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,10,9,30,27.55,24.5,2020
21,FC Bayern München,Germany,Bundesliga,https://sofifa.com/team/21/fc-bayern-munchen/200061/,21,4-3-3 Holding,84,87,85,81,€100M,€2.8B,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,10,9,23,26.27,25.13,2020
240,Atlético Madrid,Spain,La Liga,https://sofifa.com/team/240/atletico-madrid/200061/,240,4-4-2 Flat,83,81,83,82,€68.6M,€1.2B,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,9,9,33,25.36,23.91,2020
