gameID,teamID,season,date,location,goals,xGoals,shots,shotsOnTarget,deep,ppda,fouls,corners,yellowCards,redCards,result
6168,180,2014,2014-09-24 18:00:00,a,1,0.329026,9,4,4,10.25,29,8,2.0,1,W
6169,178,2014,2014-09-24 18:00:00,h,4,2.15635,14,9,8,28.3333,7,5,0.0,0,W
6169,179,2014,2014-09-24 18:00:00,a,0,0.450279,13,2,5,17.2,12,7,1.0,0,L
6170,166,2014,2014-09-24 18:00:00,h,0,0.381379,9,3,3,12.381,9,4,1.0,0,L
6170,171,2014,2014-09-24 18:00:00,a,1,0.821933,12,7,4,5.75,15,4,1.0,0,W
6171,170,2014,2014-09-24 18:00:00,h,1,0.86697,9,3,3,8.25,15,11,1.0,0,W
6171,160,2014,2014-09-24 18:00:00,a,0,0.220894,6,3,5,6.9706,16,2,1.0,0,L
6172,162,2014,2014-09-24 18:00:00,h,0,0.328904,4,0,2,8.8696,11,4,2.0,1,D
6172,168,2014,2014-09-24 18:00:00,a,0,1.6641,15,3,4,5.931,17,6,2.0,0,D
6173,165,2014,2014-09-24 20:00:00,h,0,0.943355,14,3,2,20.9231,7,2,0.0,0,L
6173,161,2014,2014-09-24 20:00:00,a,2,2.14743,16,8,6,8.1739,8,3,0.0,0,W
6174,175,2014,2014-09-25 20:00:00,h,1,2.12624,19,6,6,7.4,18,11,1.0,0,D
6174,176,2014,2014-09-25 20:00:00,a,1,1.03818,3,2,3,10.4167,19,1,3.0,0,D
6175,171,2014,2014-09-27 13:00:00,h,0,0.582276,8,1,7,4.697,13,5,2.0,0,L
6175,170,2014,2014-09-27 13:00:00,a,1,0.392234,8,2,0,7.9375,23,2,4.0,0,W
6176,174,2014,2014-09-27 16:00:00,h,1,0.661996,11,5,5,9.2286,23,4,0.0,0,D
6176,161,2014,2014-09-27 16:00:00,a,1,0.504659,8,2,4,6.8824,16,5,3.0,0,D
6177,166,2014,2014-09-27 19:00:00,h,2,0.958,9,5,6,7.4583,14,5,0.0,0,W
6177,169,2014,2014-09-27 19:00:00,a,1,0.440641,11,6,2,5.6207,21,4,3.0,1,L
6178,180,2014,2014-09-27 19:00:00,h,3,1.57463,17,9,5,8.9,14,4,0.0,0,W
6178,177,2014,2014-09-27 19:00:00,a,0,0.119753,4,1,2,16.0833,10,3,1.0,2,L
6179,160,2014,2014-09-27 19:00:00,h,1,0.668915,19,6,4,6.4,10,5,3.0,0,W
6179,162,2014,2014-09-27 19:00:00,a,0,0.464606,8,2,3,12.5,20,1,3.0,0,L
6180,179,2014,2014-09-27 19:00:00,h,0,0.791519,16,4,6,9.2941,12,9,1.0,1,L
6180,209,2014,2014-09-27 19:00:00,a,2,0.834365,5,3,2,11.1538,13,3,2.0,0,W
6181,176,2014,2014-09-28 13:00:00,h,2,1.73816,14,4,1,18.4737,8,3,1.0,0,W
6181,163,2014,2014-09-28 13:00:00,a,1,2.28274,12,6,6,12.4091,8,3,1.0,0,L
6182,210,2014,2014-09-28 16:00:00,h,0,0.518773,9,2,6,12.3182,8,1,1.0,0,D
6182,165,2014,2014-09-28 16:00:00,a,0,0.375391,13,2,1,10.4167,8,0,0.0,0,D
6183,168,2014,2014-09-28 16:00:00,h,1,1.90868,14,4,3,17.0952,13,5,2.0,0,D
6183,178,2014,2014-09-28 16:00:00,a,1,0.693743,10,5,7,14.5625,9,3,1.0,0,D
6184,164,2014,2014-09-28 20:00:00,h,2,1.12373,15,8,4,7.6552,8,6,1.0,0,W
6184,175,2014,2014-09-28 20:00:00,a,1,0.348437,11,5,2,10.7941,12,1,2.0,0,L
6185,177,2014,2014-08-08 19:30:00,h,2,1.36787,9,3,2,31.6,15,1,0.0,0,D
6185,161,2014,2014-08-08 19:30:00,a,2,2.65538,16,6,11,7.5,16,5,2.0,0,D
6186,162,2014,2014-08-09 20:00:00,h,3,1.39689,14,4,2,5.7429,25,1,3.0,0,D
6186,164,2014,2014-08-09 20:00:00,a,3,1.31751,9,4,1,4.7826,21,4,1.0,0,D
6187,209,2014,2014-08-09 20:00:00,h,0,0.813737,9,2,3,7.0,12,5,1.0,0,L
6187,165,2014,2014-08-09 20:00:00,a,3,1.23869,12,7,1,21.2143,9,6,1.0,0,W
6188,169,2014,2014-08-09 20:00:00,h,0,0.63294,6,3,3,16.0625,9,4,3.0,0,L
6188,175,2014,2014-08-09 20:00:00,a,2,1.49532,7,2,2,10.75,19,5,4.0,0,W
6189,160,2014,2014-08-09 20:00:00,h,0,1.54468,14,3,5,3.6087,9,8,0.0,0,D
6189,180,2014,2014-08-09 20:00:00,a,0,0.0571371,2,1,0,21.0556,23,3,1.0,0,D
6190,166,2014,2014-08-09 20:00:00,h,0,1.01756,15,3,2,11.2308,15,5,2.0,0,L
6190,176,2014,2014-08-09 20:00:00,a,1,0.750184,7,3,3,10.2,21,1,2.0,0,W
6191,168,2014,2014-08-09 20:00:00,h,1,1.025,14,4,3,11.84,8,3,0.0,0,W
6191,210,2014,2014-08-09 20:00:00,a,0,0.167128,5,2,2,21.8571,7,2,1.0,0,L
6192,170,2014,2014-08-09 20:00:00,h,3,2.21481,22,8,11,12.4444,10,12,0.0,0,W
6192,174,2014,2014-08-09 20:00:00,a,2,1.56361,11,6,8,8.6,9,7,1.0,0,L
6193,178,2014,2014-08-10 16:00:00,h,2,2.064,19,6,5,7.7419,19,5,2.0,0,W
6193,163,2014,2014-08-10 16:00:00,a,0,0.375946,7,1,3,18.3125,13,1,1.0,0,L
6194,171,2014,2014-08-10 20:00:00,h,1,2.09333,13,7,10,6.8667,11,10,3.0,1,L
6194,179,2014,2014-08-10 20:00:00,a,2,1.6254,9,3,0,21.7647,19,4,2.0,0,W
6195,165,2014,2014-08-15 19:30:00,h,0,0.273799,10,3,0,10.6486,10,3,2.0,1,L
6195,160,2014,2014-08-15 19:30:00,a,1,0.945961,8,1,1,9.0476,4,9,2.0,0,W
6196,161,2014,2014-08-16 16:00:00,h,2,1.50758,15,5,6,6.7407,9,4,1.0,0,W
6196,162,2014,2014-08-16 16:00:00,a,0,0.164539,5,1,1,24.381,15,4,3.0,0,L
6197,163,2014,2014-08-16 19:00:00,h,6,1.81988,9,7,2,14.5,4,6,0.0,0,W
6197,209,2014,2014-08-16 19:00:00,a,2,1.06246,9,3,2,15.0417,12,1,1.0,0,L
6198,174,2014,2014-08-16 19:00:00,h,2,1.43956,10,6,7,8.1304,11,6,3.0,0,W
6198,178,2014,2014-08-16 19:00:00,a,1,1.28964,18,3,5,10.75,12,4,1.0,0,L
6199,210,2014,2014-08-16 19:00:00,h,0,0.908766,14,3,2,9.2069,14,7,4.0,0,L
6199,169,2014,2014-08-16 19:00:00,a,1,1.00409,10,4,2,15.0,5,2,1.0,0,W
6200,179,2014,2014-08-16 19:00:00,h,0,1.03357,14,6,4,10.625,14,8,1.0,0,D
6200,170,2014,2014-08-16 19:00:00,a,0,0.326763,10,2,1,17.3333,10,2,1.0,0,D
6201,180,2014,2014-08-16 19:00:00,h,1,1.21778,12,5,2,10.7692,12,4,2.0,0,D
6201,168,2014,2014-08-16 19:00:00,a,1,0.623268,6,2,2,9.2083,17,7,1.0,0,D
6202,164,2014,2014-08-17 16:00:00,h,0,1.10223,22,5,7,5.1852,18,6,1.0,0,L
6202,166,2014,2014-08-17 16:00:00,a,2,1.55953,10,3,3,7.0833,17,1,0.0,0,W
6203,175,2014,2014-08-17 16:00:00,h,3,2.42892,19,9,11,13.0,8,6,2.0,0,W
6203,177,2014,2014-08-17 16:00:00,a,1,0.285467,7,2,2,12.1053,11,3,2.0,0,L
6204,176,2014,2014-08-17 20:00:00,h,4,3.76512,10,5,6,13.95,12,3,1.0,0,W
6204,171,2014,2014-08-17 20:00:00,a,1,0.575148,9,3,7,7.0,21,4,3.0,0,L
6205,209,2014,2014-08-22 19:30:00,h,0,0.632883,9,2,3,21.0,18,5,3.0,0,D
6205,161,2014,2014-08-22 19:30:00,a,0,0.388902,7,3,6,9.0833,7,0,2.0,1,D
6206,169,2014,2014-08-23 16:00:00,h,0,0.452052,4,2,2,7.8485,16,4,1.0,0,L
6206,164,2014,2014-08-23 16:00:00,a,1,0.708459,16,3,3,8.0,14,6,3.0,0,W
6207,160,2014,2014-08-23 19:00:00,h,2,0.782421,13,6,5,6.0588,12,2,0.0,0,W
6207,179,2014,2014-08-23 19:00:00,a,0,0.335937,7,1,0,29.6429,8,3,1.0,0,L
6208,170,2014,2014-08-23 19:00:00,h,1,0.830133,11,2,5,9.125,12,7,2.0,0,L
6208,176,2014,2014-08-23 19:00:00,a,3,1.39097,12,7,9,7.0345,21,1,4.0,1,W
6209,177,2014,2014-08-23 19:00:00,h,0,1.8721,12,4,2,7.9524,4,5,1.0,0,L
6209,165,2014,2014-08-23 19:00:00,a,2,1.80265,16,6,4,17.9333,12,3,0.0,0,W
6210,166,2014,2014-08-23 19:00:00,h,2,1.59321,13,5,6,7.3333,13,5,0.0,0,W
6210,180,2014,2014-08-23 19:00:00,a,0,1.5187,12,3,3,9.24,19,5,2.0,0,L
6211,162,2014,2014-08-23 19:00:00,h,1,1.14876,8,3,1,7.8148,13,3,3.0,0,W
6211,174,2014,2014-08-23 19:00:00,a,0,0.714399,14,3,2,5.6154,19,0,1.0,0,L
6212,178,2014,2014-08-24 13:00:00,h,0,0.907071,16,4,6,4.25,19,5,1.0,0,L
6212,210,2014,2014-08-24 13:00:00,a,1,1.83188,8,3,3,12.2727,17,1,3.0,0,W
6213,175,2014,2014-08-24 16:00:00,h,0,1.16489,11,2,6,8.88,14,8,2.0,0,D
6213,163,2014,2014-08-24 16:00:00,a,0,0.364811,5,0,2,10.1538,21,3,3.0,0,D
6214,168,2014,2014-08-24 20:00:00,h,0,2.58841,16,5,4,12.9355,12,5,0.0,0,L
6214,171,2014,2014-08-24 20:00:00,a,1,0.835173,6,2,1,8.8214,10,9,2.0,0,W
6215,164,2014,2014-08-29 19:30:00,h,4,4.68663,20,8,7,6.8929,12,11,1.0,0,W
6215,170,2014,2014-08-29 19:30:00,a,0,0.699986,8,3,2,8.1667,16,4,2.0,0,L
6216,171,2014,2014-08-30 16:00:00,h,1,1.74105,13,2,7,8.6154,11,7,1.0,0,D
6216,160,2014,2014-08-30 16:00:00,a,1,0.209403,4,2,2,15.6667,18,2,3.0,0,D
6217,168,2014,2014-08-30 19:00:00,h,1,1.27017,14,5,2,5.4,19,7,2.0,0,W
6217,166,2014,2014-08-30 19:00:00,a,0,0.127161,7,0,1,9.0,10,4,0.0,0,L
6218,174,2014,2014-08-30 19:00:00,h,1,0.851431,10,5,8,4.92,12,2,1.0,0,W
6218,209,2014,2014-08-30 19:00:00,a,0,0.710663,7,2,1,9.8571,19,7,2.0,1,L
6219,165,2014,2014-08-30 19:00:00,h,0,0.419379,13,4,1,19.6111,8,6,0.0,1,L
6219,163,2014,2014-08-30 19:00:00,a,1,1.17366,10,1,10,4.2963,19,1,2.0,0,W
6220,210,2014,2014-08-30 19:00:00,h,4,2.67759,17,6,4,12.3333,14,4,2.0,0,W
6220,177,2014,2014-08-30 19:00:00,a,2,1.28585,10,2,3,12.1364,14,7,2.0,1,L
6221,179,2014,2014-08-30 19:00:00,h,4,2.04974,13,7,2,11.4286,7,7,2.0,0,W
6221,169,2014,2014-08-30 19:00:00,a,0,0.607468,8,3,4,12.6522,9,8,1.0,0,L
6222,176,2014,2014-08-31 13:00:00,h,1,1.35871,23,4,12,5.4643,17,4,0.0,0,D
6222,162,2014,2014-08-31 13:00:00,a,1,1.03398,8,4,1,22.7143,17,0,3.0,0,D
6223,180,2014,2014-08-31 16:00:00,h,2,1.50793,7,3,3,11.963,19,7,1.0,0,W
6223,178,2014,2014-08-31 16:00:00,a,1,2.14951,17,5,8,8.1818,12,4,0.0,0,L
6224,161,2014,2014-08-31 20:00:00,h,5,1.60888,13,8,6,10.35,7,4,0.0,0,W
6224,175,2014,2014-08-31 20:00:00,a,0,0.384577,8,2,2,16.9667,14,7,1.0,0,L
13977,176,2020,2020-08-21 17:00:00,h,0,0.600075,5,1,0,24.4615,10,2,2.0,1,D
13977,168,2020,2020-08-21 17:00:00,a,0,0.187821,6,1,2,13.0,15,3,3.0,0,D
13978,181,2020,2020-08-22 15:00:00,h,0,0.739709,9,1,5,22.0,15,3,0.0,0,L
13978,167,2020,2020-08-22 15:00:00,a,1,2.02214,12,4,6,24.125,8,9,0.0,0,W
13979,160,2020,2020-08-22 19:00:00,h,1,0.400974,5,1,1,16.5,12,4,0.0,1,D
13979,163,2020,2020-08-22 19:00:00,a,1,1.29518,16,3,6,23.0714,16,2,1.0,1,D
13980,179,2020,2020-08-23 13:00:00,h,3,3.07214,10,7,2,7.1714,17,6,3.0,0,W
13980,225,2020,2020-08-23 13:00:00,a,1,0.326826,7,1,4,17.4,10,1,2.0,0,L
13982,171,2020,2020-08-23 11:00:00,h,2,2.67622,22,5,14,3.7879,8,8,1.0,0,D
13982,177,2020,2020-08-23 11:00:00,a,2,1.83257,9,3,3,21.1905,14,1,3.0,0,D
13984,170,2020,2020-08-23 15:00:00,h,2,0.180464,4,2,3,7.2667,17,1,2.0,0,W
13984,210,2020,2020-08-23 15:00:00,a,1,3.03614,17,4,5,12.4138,18,7,3.0,0,L
13985,235,2020,2020-08-23 13:00:00,h,4,2.14597,12,5,7,8.2069,14,4,2.0,0,W
13985,241,2020,2020-08-23 13:00:00,a,0,0.468011,10,3,4,6.0667,17,4,3.0,1,L
13987,167,2020,2020-08-30 13:00:00,h,0,0.511549,12,2,6,8.3226,12,5,1.0,0,L
13987,176,2020,2020-08-30 13:00:00,a,2,2.28529,7,7,2,7.9744,19,7,3.0,0,W
13988,241,2020,2020-08-30 19:00:00,h,2,2.12594,19,4,11,6.3438,17,10,2.0,0,L
13988,164,2020,2020-08-30 19:00:00,a,3,1.32391,7,4,3,14.3333,13,2,4.0,0,W
13989,210,2020,2020-09-10 21:00:00,h,1,1.71747,7,3,5,15.3714,21,4,2.0,0,W
13989,161,2020,2020-09-10 21:00:00,a,0,0.344198,8,1,4,4.875,10,2,2.0,0,L
13990,178,2020,2020-08-28 19:00:00,h,4,3.97148,27,12,15,6.0,12,13,3.0,0,W
13990,181,2020,2020-08-28 19:00:00,a,1,0.215658,6,2,0,28.6,7,2,3.0,0,L
13991,180,2020,2020-08-30 13:00:00,h,0,0.626118,14,4,4,8.7407,14,10,0.0,0,L
13991,171,2020,2020-08-30 13:00:00,a,1,0.189291,3,2,2,10.3704,20,1,5.0,1,W
13992,168,2020,2020-08-30 13:00:00,h,2,2.15547,8,5,1,16.7059,16,4,3.0,2,W
13992,235,2020,2020-08-30 13:00:00,a,1,0.874864,17,9,8,5.9583,9,8,2.0,0,L
13993,177,2020,2020-08-30 11:00:00,h,0,0.206627,4,0,0,10.8125,20,1,4.0,0,L
13993,160,2020,2020-08-30 11:00:00,a,1,0.906784,10,3,0,16.3913,11,2,1.0,0,W
13994,163,2020,2020-08-29 15:00:00,h,2,1.78715,16,7,7,5.1071,18,2,3.0,1,W
13994,166,2020,2020-08-29 15:00:00,a,1,0.491784,11,3,2,13.2667,16,1,2.0,1,L
13995,175,2020,2020-08-30 13:00:00,h,2,1.39361,13,5,2,9.125,14,2,2.0,0,W
13995,179,2020,2020-08-30 13:00:00,a,0,0.2149,6,1,1,6.6977,23,5,1.0,0,L
13996,225,2020,2020-08-29 19:00:00,h,0,0.227899,6,0,4,16.28,14,3,2.0,0,L
13996,170,2020,2020-08-29 19:00:00,a,2,1.20894,3,2,1,12.7619,11,1,6.0,0,W
14086,228,2020,2020-09-12 11:30:00,h,0,0.126327,5,2,0,32.6923,12,2,2.0,0,L
14086,83,2020,2020-09-12 11:30:00,a,3,2.16287,13,6,11,21.9286,12,3,2.0,0,W
14087,78,2020,2020-09-12 14:00:00,h,1,1.39569,5,3,1,17.3333,14,7,2.0,0,W
14087,74,2020,2020-09-12 14:00:00,a,0,1.26267,9,5,14,3.6087,11,3,1.0,0,L
14088,92,2020,2021-01-12 22:15:00,h,0,0.648582,12,0,5,10.92,15,3,1.0,0,L
14088,89,2020,2021-01-12 22:15:00,a,1,1.23996,13,7,15,8.7222,13,4,2.0,0,W
14089,88,2020,2021-01-20 20:00:00,h,2,3.34385,28,9,21,8.2353,10,16,0.0,0,W
14089,71,2020,2021-01-20 20:00:00,a,0,0.601768,11,4,3,22.2857,9,2,2.0,0,L
14090,87,2020,2020-09-12 16:30:00,h,4,3.15412,22,6,19,9.9355,9,9,1.0,0,W
14090,245,2020,2020-09-12 16:30:00,a,3,0.269813,6,3,2,9.3333,6,0,0.0,0,L
14091,81,2020,2020-09-12 19:00:00,h,0,0.861445,15,3,5,6.4074,13,8,2.0,0,L
14091,86,2020,2020-09-12 19:00:00,a,2,1.65911,15,2,10,24.1818,7,7,2.0,0,W
14092,76,2020,2020-09-13 13:00:00,h,0,0.352997,7,1,6,19.1053,12,2,1.0,0,L
14092,75,2020,2020-09-13 13:00:00,a,3,2.95581,13,7,3,10.5294,9,5,1.0,0,W
14093,82,2020,2020-09-13 15:30:00,h,0,0.822944,9,5,9,11.3333,15,5,1.0,0,L
14093,72,2020,2020-09-13 15:30:00,a,1,1.26793,15,4,5,16.2632,7,3,0.0,0,W
14094,238,2020,2020-09-14 17:00:00,h,0,0.949316,9,2,10,8.2333,13,12,2.0,0,L
14094,229,2020,2020-09-14 17:00:00,a,2,1.61307,11,4,3,31.3333,7,5,1.0,0,W
14095,220,2020,2020-09-14 19:15:00,h,1,1.44281,13,3,3,9.3448,8,4,1.0,0,L
14095,80,2020,2020-09-14 19:15:00,a,3,1.27062,10,5,6,12.6957,13,3,0.0,0,W
14096,72,2020,2020-09-19 11:30:00,h,5,4.16254,17,7,6,9.0952,9,11,1.0,0,W
14096,76,2020,2020-09-19 11:30:00,a,2,0.315347,6,4,6,41.5,11,1,0.0,1,L
14097,245,2020,2020-09-19 14:00:00,h,4,1.45254,10,7,5,7.6176,13,5,1.0,0,W
14097,228,2020,2020-09-19 14:00:00,a,3,1.55503,14,6,4,9.4231,18,3,2.0,0,L
14098,89,2020,2020-09-19 16:30:00,h,1,1.09737,17,4,9,3.3077,13,9,2.0,0,L
14098,78,2020,2020-09-19 16:30:00,a,3,1.91456,14,5,4,13.5909,10,3,1.0,0,W
14099,83,2020,2020-09-19 19:00:00,h,2,1.32902,7,3,16,12.7647,11,7,0.0,0,W
14099,81,2020,2020-09-19 19:00:00,a,1,2.06377,14,3,4,18.2609,13,5,1.0,0,L
14100,74,2020,2020-09-20 11:00:00,h,2,2.27708,14,7,4,8.6667,16,3,4.0,0,L
14100,82,2020,2020-09-20 11:00:00,a,5,2.28004,9,6,3,10.7826,18,2,3.0,0,W
14101,86,2020,2020-09-20 13:00:00,h,0,0.520678,6,0,3,11.9524,16,7,3.0,0,L
14101,220,2020,2020-09-20 13:00:00,a,3,1.8766,13,6,3,10.8421,15,1,0.0,1,W
14102,80,2020,2020-09-20 15:30:00,h,0,0.904183,5,3,1,37.6364,10,1,0.0,1,L
14102,87,2020,2020-09-20 15:30:00,a,2,2.25211,18,6,13,11.4375,6,11,0.0,0,W
14103,75,2020,2020-09-20 18:00:00,h,4,0.987365,14,6,14,7.4706,11,15,1.0,0,W
14103,92,2020,2020-09-20 18:00:00,a,2,1.52404,16,5,6,16.0952,13,4,2.0,0,L
14104,71,2020,2020-09-21 17:00:00,h,1,0.80527,18,2,17,4.45,12,10,3.0,0,W
14104,238,2020,2020-09-21 17:00:00,a,0,0.849709,4,1,2,17.6429,13,4,1.0,1,L
14105,229,2020,2020-09-21 19:15:00,h,1,0.727677,10,1,3,30.7143,6,4,0.0,0,L
14105,88,2020,2020-09-21 19:15:00,a,3,2.07651,14,9,9,7.6,8,6,3.0,0,W
14106,220,2020,2020-09-26 11:30:00,h,2,2.97659,18,5,10,6.6389,18,7,4.0,0,L
14106,89,2020,2020-09-26 11:30:00,a,3,1.57583,7,3,6,11.125,16,1,2.0,0,W
14107,78,2020,2020-09-26 14:00:00,h,1,0.443115,8,1,4,12.0345,16,7,3.0,0,L
14107,72,2020,2020-09-26 14:00:00,a,2,2.27189,10,5,3,7.3043,15,6,1.0,0,W
14108,76,2020,2020-09-26 16:30:00,h,3,0.911185,9,3,3,40.8182,8,3,1.0,0,D
14108,80,2020,2020-09-26 16:30:00,a,3,2.36046,22,10,12,4.52,16,9,3.0,0,D
14109,92,2020,2020-09-26 19:00:00,h,0,0.347136,9,2,9,8.2143,8,8,1.0,0,L
14109,74,2020,2020-09-26 19:00:00,a,1,0.706632,5,1,6,13.75,10,2,0.0,0,W
14110,238,2020,2020-09-27 11:00:00,h,0,1.53278,15,5,11,11.5517,18,5,2.0,0,L
14110,245,2020,2020-09-27 11:00:00,a,1,1.46641,17,9,2,8.9412,4,7,1.0,0,W
14111,82,2020,2020-09-27 13:00:00,h,1,3.18765,23,12,6,9.6842,15,10,1.0,0,D
14111,86,2020,2020-09-27 13:00:00,a,1,0.942726,6,1,4,35.7,9,4,4.0,0,D
14112,88,2020,2020-09-27 15:30:00,h,2,1.44633,16,5,5,5.3333,13,3,1.0,0,L
14112,75,2020,2020-09-27 15:30:00,a,5,2.86721,7,7,3,25.0833,8,4,3.0,0,W
14113,81,2020,2020-09-27 18:00:00,h,4,3.05703,15,7,1,21.7647,7,1,0.0,0,W
14113,229,2020,2020-09-27 18:00:00,a,0,0.385152,11,2,4,8.1852,11,3,1.0,0,L
14114,228,2020,2020-09-28 17:00:00,h,0,0.534675,16,3,5,5.9583,18,5,6.0,0,L
14114,71,2020,2020-09-28 17:00:00,a,3,2.03222,12,5,10,9.303,14,3,3.0,0,W
14115,87,2020,2020-09-28 19:15:00,h,3,2.73834,21,8,11,8.8276,11,7,2.0,0,W
14115,83,2020,2020-09-28 19:15:00,a,1,1.17817,4,3,3,35.8571,7,3,2.0,0,L
14116,110,2020,2020-09-19 16:00:00,h,1,2.35462,16,5,9,9.4706,17,4,3.0,0,W
14116,113,2020,2020-09-19 16:00:00,a,0,0.617878,6,3,2,6.8571,20,1,1.0,0,L
14117,94,2020,2020-09-19 18:45:00,h,0,0.910773,8,3,3,8.4242,19,0,2.0,0,D
14117,95,2020,2020-09-19 18:45:00,a,0,1.77959,21,4,9,5.0625,20,6,0.0,0,D
14118,230,2020,2020-09-20 10:30:00,h,0,0.160985,6,2,7,19.4211,16,4,4.0,0,L
14118,105,2020,2020-09-20 10:30:00,a,2,1.54079,17,6,7,12.1739,12,2,1.0,0,W
14119,101,2020,2020-09-20 13:00:00,h,4,2.23283,14,6,4,8.9375,13,6,4.0,0,W
14119,115,2020,2020-09-20 13:00:00,a,1,1.32278,13,3,4,9.4242,14,4,2.0,0,L
14120,104,2020,2020-09-20 16:00:00,h,1,2.0285,33,9,15,9.2632,9,7,1.0,0,D
14120,116,2020,2020-09-20 16:00:00,a,1,0.95973,8,4,4,18.6364,18,3,3.0,0,D
14121,98,2020,2020-09-20 18:45:00,h,3,2.14288,20,8,10,6.7931,15,6,1.0,0,W
14121,102,2020,2020-09-20 18:45:00,a,0,0.606523,15,1,1,21.65,9,4,1.0,0,L
14122,111,2020,2020-09-21 18:45:00,h,2,2.94224,17,5,6,9.2609,13,7,3.0,0,W
14122,97,2020,2020-09-21 18:45:00,a,0,0.825483,13,4,3,13.5,17,4,5.0,1,L
14123,113,2020,2020-09-26 13:00:00,h,2,0.773914,7,4,3,11.72,11,2,1.0,0,L
14123,107,2020,2020-09-26 13:00:00,a,4,2.47087,19,7,14,10.8,12,6,2.0,0,W
14124,116,2020,2020-09-26 16:00:00,h,0,0.91566,9,2,0,11.1481,8,3,1.0,0,L
14124,96,2020,2020-09-26 16:00:00,a,2,1.99417,16,6,8,13.85,13,6,1.0,0,W
14125,102,2020,2020-09-26 16:00:00,h,2,1.36058,9,3,2,14.4286,17,6,3.0,0,L
14125,222,2020,2020-09-26 16:00:00,a,3,1.27481,14,5,5,8.3125,12,4,1.0,0,W
14126,106,2020,2020-09-26 18:45:00,h,4,1.69563,20,7,17,5.2162,15,5,1.0,0,W
14126,110,2020,2020-09-26 18:45:00,a,3,2.25332,10,4,9,24.2143,10,1,1.0,0,L
14127,260,2020,2020-09-27 10:30:00,h,1,1.29116,12,5,6,27.9375,13,3,2.0,0,L
14127,104,2020,2020-09-27 10:30:00,a,4,2.6497,17,6,16,7.2593,8,5,1.0,0,W
14128,105,2020,2020-09-27 16:00:00,h,6,2.34102,18,9,6,12.84,6,4,1.0,0,W
14128,101,2020,2020-09-27 16:00:00,a,0,0.265594,6,0,2,37.9167,13,2,2.0,0,L
14129,94,2020,2020-09-27 13:00:00,h,1,1.35384,13,2,5,5.8056,13,1,1.0,0,W
14129,99,2020,2020-09-27 13:00:00,a,0,2.14756,22,5,5,7.2963,13,9,0.0,0,L
14130,115,2020,2020-09-27 16:00:00,h,0,0.107055,5,0,5,9.3793,14,2,1.0,0,L
14130,111,2020,2020-09-27 16:00:00,a,2,2.43073,16,6,6,9.7308,15,5,3.0,0,W
14131,95,2020,2020-09-27 18:45:00,h,2,2.81817,11,5,6,13.3793,19,5,2.0,0,D
14131,98,2020,2020-09-27 18:45:00,a,2,1.90728,8,3,3,9.24,9,7,3.0,1,D
14132,97,2020,2020-09-28 18:45:00,h,4,2.04715,12,8,7,7.3571,12,8,1.0,0,W
14132,230,2020,2020-09-28 18:45:00,a,1,1.2448,9,3,3,10.5714,9,9,2.0,1,L
14133,222,2020,2020-09-30 16:00:00,h,2,1.2507,11,6,2,21.35,10,5,1.0,0,L
14133,106,2020,2020-09-30 16:00:00,a,5,4.53244,18,8,12,7.32,15,1,0.0,0,W
14134,99,2020,2020-09-30 16:00:00,h,0,1.86648,13,3,11,14.1304,13,2,0.0,0,L
14134,260,2020,2020-09-30 16:00:00,a,2,0.812849,4,2,0,12.9444,17,2,5.0,1,W
14135,96,2020,2020-09-30 18:45:00,h,1,1.80375,14,6,9,8.069,16,7,7.0,0,L
14135,107,2020,2020-09-30 18:45:00,a,4,1.89667,10,6,6,16.913,11,3,2.0,0,W
14136,156,2020,2020-09-12 14:00:00,h,0,0.344008,8,1,1,4.4074,17,3,4.0,1,D
14136,152,2020,2020-09-12 14:00:00,a,0,0.783653,6,3,2,5.2273,13,3,4.0,0,D
14137,155,2020,2020-09-12 16:30:00,h,2,0.545144,4,2,2,17.9375,8,1,3.0,0,W
14137,147,2020,2020-09-12 16:30:00,a,0,0.483337,9,2,3,6.8182,10,2,4.0,0,L
14138,261,2020,2020-09-12 19:00:00,h,0,0.600934,12,3,4,6.6667,14,6,2.0,0,L
14138,157,2020,2020-09-12 19:00:00,a,2,0.633286,6,4,5,6.7407,21,2,2.0,0,W
14139,158,2020,2020-09-13 12:00:00,h,0,1.17642,7,2,1,8.56,19,6,3.0,0,L
14139,153,2020,2020-09-13 12:00:00,a,1,0.341233,11,4,4,9.9444,17,4,3.0,0,W
14140,231,2020,2020-09-13 14:00:00,h,1,0.858211,8,3,2,10.2857,15,5,4.0,0,D
14140,140,2020,2020-09-13 14:00:00,a,1,0.31178,8,2,3,6.0526,17,3,1.0,0,D
14141,148,2020,2021-02-24 20:00:00,h,3,2.66084,9,5,14,11.52,8,6,0.0,0,W
14141,207,2020,2021-02-24 20:00:00,a,0,0.351113,6,1,3,31.1333,8,3,0.0,0,L
14142,150,2020,2021-02-09 20:00:00,h,2,1.86359,14,4,6,8.2667,8,8,1.0,0,W
14142,142,2020,2021-02-09 20:00:00,a,0,0.0930356,1,0,1,12.1875,16,1,1.0,0,L
14143,154,2020,2020-09-13 16:30:00,h,1,2.01913,15,4,11,5.6207,10,6,1.0,0,D
14143,232,2020,2020-09-13 16:30:00,a,1,0.556003,8,2,3,13.2381,22,6,1.0,0,D
14144,146,2020,2020-09-13 19:00:00,h,4,1.72531,14,8,4,14.5,9,3,1.0,0,W
